representative_id,annotation_path,image_path,json_valid,parse_error,json_file_name,json_stem,source_file_name,original_major_category,original_middle_category,original_sub_category,original_food_name,product_name,food_code,view_group_code,cooking_style_code,situation_code,location_code,image_width,image_height,image_weight,serving_weight,nutrition_g,nutrition_energy,nutrition_cal,nutrition_sugar,nutrition_fat,nutrition_protein,nutrition_sodium,nutrition_cholesterol,restaurant_name,restaurant_addr,raw_json_key_count,image_file_name,image_extension,image_size_bytes,relative_annotation_path,relative_image_path,business_category,product_group,category_matched_keyword,category_mapping_status,quality_pass,quality_status,quality_reasons,quality_score,actual_width,actual_height,actual_file_size_bytes,blur_score,image_open_ok,image_exists,phash,hash_ok,hash_error,duplicate_group_id,duplicate_status,duplicate_keep,duplicate_reason,caption,caption_status,caption_error,prompt_keywords,caption_lighting,caption_composition,caption_camera_angle,ad_use_case,visual_style_hint,view_type,bbox_found,bbox_x,bbox_y,bbox_width,bbox_height,bbox_parse_error,bbox_ratio,bbox_center_x,bbox_center_y,normalized_center_distance,center_score,bbox_40_70_match,resolution_pixels,blur_score_normalized,resolution_score,bbox_range_score,representative_score,view_priority,bbox_priority,food_view_key,representative_selected,selection_rank_within_food_view
REP_000139,data\raw\annotations\VL1\D\08\D08004\11\정위\D_08_D08004_달고나라떼_11_03.json,data\raw\images\VS1\D\08\D08004\11\정위\D_08_D08004_달고나라떼_11_03.jpg,True,False,D_08_D08004_달고나라떼_11_03.json,D_08_D08004_달고나라떼_11_03,D_08_D08004_달고나라떼_11_03.jpg,,,,달고나라떼,달고나라떼,FC14S07,VG02,CS13,"[""SI08"", ""SI06""]",RC10,3024,3024,,220.1,220.1,186.251,26.589,15.973,6.337,5.82,87.793,28.635,,,29,D_08_D08004_달고나라떼_11_03.jpg,.jpg,2797159,annotations\VL1\D\08\D08004\11\정위\D_08_D08004_달고나라떼_11_03.json,images\VS1\D\08\D08004\11\정위\D_08_D08004_달고나라떼_11_03.jpg,cafe,coffee,manual_cafe_coffee,matched_by_manual_rule,True,passed,,100.0,3024,3024,2797159,186.017523384624,True,True,c066df75608fc68c,True,,,unique,True,,a blend of ingredients for a smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth,success,,"cafe, coffee, 달고나라떼, FC14S07, a blend of ingredients for a smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth smooth",natural_light,single_food_centered,front_or_45_degree,cafe_menu_promotion,cafe_coffee,front,True,470.47602729247615,479.7034019433432,2043.9925809689912,2029.072927093305,,0.4535377046703697,1492.4723177769717,1494.2398654899957,0.012344473081921183,0.9876555269180788,True,9144576,0.01123137876113382,0.5672892720306514,1.0,0.733636324632248,2,2,달고나라떼__front,True,1
REP_000140,data\raw\annotations\VL1\D\08\D08004\11\측면\D_08_D08004_달고나라떼_11_01.json,data\raw\images\VS1\D\08\D08004\11\측면\D_08_D08004_달고나라떼_11_01.jpg,True,False,D_08_D08004_달고나라떼_11_01.json,D_08_D08004_달고나라떼_11_01,D_08_D08004_달고나라떼_11_01.jpg,,,,달고나라떼,달고나라떼,FC14S07,VG02,CS13,"[""SI08"", ""SI06""]",RC10,3024,3024,,220.1,220.1,186.251,26.589,15.973,6.337,5.82,87.793,28.635,,,29,D_08_D08004_달고나라떼_11_01.jpg,.jpg,2677709,annotations\VL1\D\08\D08004\11\측면\D_08_D08004_달고나라떼_11_01.json,images\VS1\D\08\D08004\11\측면\D_08_D08004_달고나라떼_11_01.jpg,cafe,coffee,manual_cafe_coffee,matched_by_manual_rule,True,passed,,100.0,3024,3024,2677709,102.2712049188273,True,True,c94b3c353097c36d,True,,exact_hash_000041,duplicate_representative,True,representative_of_exact_hash_group,a cup of ice with a spoon and a spoon,success,,"cafe, coffee, 달고나라떼, FC14S07, a cup of ice with a spoon and a spoon",natural_light,single_food_centered,front_or_45_degree,cafe_menu_promotion,cafe_coffee,side,True,605.1794228356335,440.1304893350063,1707.402760351317,2067.854454203262,,0.38609339603185705,1458.880803011292,1474.0577164366373,0.03052829375306522,0.9694717062469348,False,9144576,0.00029404898737922096,0.5672892720306514,0.9652334900796425,0.7138254340040289,2,1,달고나라떼__side,True,1
REP_000141,data\raw\annotations\VL1\B\12\B12046\06\정위\B_12_B12046_닭가슴살샐러드_06_10.json,data\raw\images\VS1\B\12\B12046\06\정위\B_12_B12046_닭가슴살샐러드_06_10.jpg,True,False,B_12_B12046_닭가슴살샐러드_06_10.json,B_12_B12046_닭가슴살샐러드_06_10,B_12_B12046_닭가슴살샐러드_06_10.jpg,,,,닭가슴살샐러드,닭가슴살샐러드,FC11S03,VG06,CS12,"[""SI01"", ""SI06""]",RC10,3024,3024,,140.7,140.7,159.53,5.088,0.747,11.261,9.18,181.074,31.2,,,29,B_12_B12046_닭가슴살샐러드_06_10.jpg,.jpg,2776314,annotations\VL1\B\12\B12046\06\정위\B_12_B12046_닭가슴살샐러드_06_10.json,images\VS1\B\12\B12046\06\정위\B_12_B12046_닭가슴살샐러드_06_10.jpg,cafe,brunch,manual_cafe_brunch,matched_by_manual_rule,True,passed,,100.0,3024,3024,2776314,117.12239713746717,True,True,c9c97466e633309b,True,,,unique,True,,a white container filled with food,success,,"cafe, brunch, 닭가슴살샐러드, FC11S03, a white container filled with food",bright_light,single_food_centered,front_or_45_degree,cafe_menu_promotion,cafe_brunch,front,True,339.4961664841182,751.8598028477548,2301.949616648414,1381.1697699890474,,0.34767967618757456,1490.4709748083253,1442.4446878422787,0.034051022030032095,0.9659489779699679,False,9144576,0.002233625434492206,0.5672892720306514,0.8691991904689363,0.6795445259466142,2,1,닭가슴살샐러드__front,True,1
REP_000142,data\raw\annotations\VL1\B\12\B12046\06\측면\B_12_B12046_닭가슴살샐러드_06_08.json,data\raw\images\VS1\B\12\B12046\06\측면\B_12_B12046_닭가슴살샐러드_06_08.jpg,True,False,B_12_B12046_닭가슴살샐러드_06_08.json,B_12_B12046_닭가슴살샐러드_06_08,B_12_B12046_닭가슴살샐러드_06_08.jpg,,,,닭가슴살샐러드,닭가슴살샐러드,FC11S03,VG06,CS12,"[""SI01"", ""SI06""]",RC10,3024,3024,,140.7,140.7,159.53,5.088,0.747,11.261,9.18,181.074,31.2,,,29,B_12_B12046_닭가슴살샐러드_06_08.jpg,.jpg,2795682,annotations\VL1\B\12\B12046\06\측면\B_12_B12046_닭가슴살샐러드_06_08.json,images\VS1\B\12\B12046\06\측면\B_12_B12046_닭가슴살샐러드_06_08.jpg,cafe,brunch,manual_cafe_brunch,matched_by_manual_rule,True,passed,,100.0,3024,3024,2795682,113.44718933114102,True,True,c6e139361938e6d9,True,,,unique,True,,a white container with a salad inside of it,success,,"cafe, brunch, 닭가슴살샐러드, FC11S03, a white container with a salad inside of it",bright_light,single_food_centered,front_or_45_degree,cafe_menu_promotion,cafe_brunch,side,True,353.61290322580635,373.93548387096786,2276.129032258065,2020.0645161290322,,0.5028037923459361,1491.6774193548388,1383.967741935484,0.060625580706150047,0.9393744192938499,True,9144576,0.0017536406363391573,0.5672892720306514,1.0,0.7172564447200205,2,2,닭가슴살샐러드__side,True,1
REP_000143,data\raw\annotations\VL1\C\06\C06007\23\정위\C_06_C06007_닭가슴살소시지_23_10.json,data\raw\images\VS1\C\06\C06007\23\정위\C_06_C06007_닭가슴살소시지_23_10.jpg,True,False,C_06_C06007_닭가슴살소시지_23_10.json,C_06_C06007_닭가슴살소시지_23_10,C_06_C06007_닭가슴살소시지_23_10.jpg,,,,닭가슴살소시지,닭가슴살소시지,FC03S03,VG06,CS12,"[""SI01""]",RC10,3024,3024,,136.0,136.0,198.55,11.983,-99.0,6.263,22.745,715.81,63.0,,,29,C_06_C06007_닭가슴살소시지_23_10.jpg,.jpg,2480460,annotations\VL1\C\06\C06007\23\정위\C_06_C06007_닭가슴살소시지_23_10.json,images\VS1\C\06\C06007\23\정위\C_06_C06007_닭가슴살소시지_23_10.jpg,pub,grilled_side,manual_pub_grilled,matched_by_manual_rule,True,passed,,100.0,3024,3024,2480460,150.942886248368,True,True,f954875ade618896,True,,,unique,True,,a gold and white geometric mirror,success,,"pub, grilled_side, 닭가슴살소시지, FC03S03, a gold and white geometric mirror",bright_light,single_food_centered,front_or_45_degree,pub_side_menu_promotion,pub_grilled_side,front,True,394.24641833810887,402.91117478510034,2096.87106017192,2352.4813753581657,,0.5394290687268577,1442.6819484240689,1579.151862464183,0.04513462464763128,0.9548653753523687,True,9144576,0.00665060577813172,0.5672892720306514,1.0,0.7228831245659346,2,2,닭가슴살소시지__front,True,1
REP_000144,data\raw\annotations\VL1\C\06\C06007\23\측면\C_06_C06007_닭가슴살소시지_23_05.json,data\raw\images\VS1\C\06\C06007\23\측면\C_06_C06007_닭가슴살소시지_23_05.jpg,True,False,C_06_C06007_닭가슴살소시지_23_05.json,C_06_C06007_닭가슴살소시지_23_05,C_06_C06007_닭가슴살소시지_23_05.jpg,,,,닭가슴살소시지,닭가슴살소시지,FC03S03,VG06,CS12,"[""SI01""]",RC10,3024,3024,,136.0,136.0,198.55,11.983,-99.0,6.263,22.745,715.81,63.0,,,29,C_06_C06007_닭가슴살소시지_23_05.jpg,.jpg,2044856,annotations\VL1\C\06\C06007\23\측면\C_06_C06007_닭가슴살소시지_23_05.json,images\VS1\C\06\C06007\23\측면\C_06_C06007_닭가슴살소시지_23_05.jpg,pub,grilled_side,manual_pub_grilled,matched_by_manual_rule,True,passed,,100.0,3024,3024,2044856,167.97738571871903,True,True,a40d939ccf638c9d,True,,,unique,True,,a mirror with a gold frame and a white background,success,,"pub, grilled_side, 닭가슴살소시지, FC03S03, a mirror with a gold frame and a white background",bright_light,single_food_centered,front_or_45_degree,pub_side_menu_promotion,pub_grilled_side,side,True,395.9602209944751,517.9226519337014,2212.0309392265203,1941.3745856353596,,0.4696095967766555,1501.9756906077353,1488.6099447513811,0.011900916700849683,0.9880990832991503,True,9144576,0.008875323731723552,0.5672892720306514,1.0,0.7332981805406874,2,2,닭가슴살소시지__side,True,1
REP_000145,data\raw\annotations\VL1\B\11\B11020\05\정위\B_11_B11020_닭갈비컵밥_05_10.json,data\raw\images\VS1\B\11\B11020\05\정위\B_11_B11020_닭갈비컵밥_05_10.jpg,True,False,B_11_B11020_닭갈비컵밥_05_10.json,B_11_B11020_닭갈비컵밥_05_10,B_11_B11020_닭갈비컵밥_05_10.jpg,,,,닭갈비컵밥,닭갈비컵밥,FC08S03,VG06,CS01,"[""SI02""]",RC10,3024,3024,,206.0,206.0,665.52,80.997,1.103,25.889,22.939,359.04,0.0,,,29,B_11_B11020_닭갈비컵밥_05_10.jpg,.jpg,2793351,annotations\VL1\B\11\B11020\05\정위\B_11_B11020_닭갈비컵밥_05_10.json,images\VS1\B\11\B11020\05\정위\B_11_B11020_닭갈비컵밥_05_10.jpg,restaurant,meat_grill,manual_restaurant_meat_grill,matched_by_manual_rule,True,passed,,100.0,3024,3024,2793351,164.15331514532465,True,True,a7739864e39386cc,True,,,unique,True,,a bowl of food on a table,success,,"restaurant, meat_grill, 닭갈비컵밥, FC08S03, a bowl of food on a table",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_meat_grill,front,True,584.3417528315489,612.3334296395522,1807.9887467642577,1804.2532328246584,,0.356721792378347,1488.3361262136777,1514.4600460518814,0.011126362960912494,0.9888736370390875,False,9144576,0.008375897348504005,0.5672892720306514,0.8918044809458674,0.6955622297170783,2,1,닭갈비컵밥__front,True,1
REP_000146,data\raw\annotations\VL1\B\11\B11020\05\측면\B_11_B11020_닭갈비컵밥_05_07.json,data\raw\images\VS1\B\11\B11020\05\측면\B_11_B11020_닭갈비컵밥_05_07.jpg,True,False,B_11_B11020_닭갈비컵밥_05_07.json,B_11_B11020_닭갈비컵밥_05_07,B_11_B11020_닭갈비컵밥_05_07.jpg,,,,닭갈비컵밥,닭갈비컵밥,FC08S03,VG06,CS01,"[""SI02""]",RC10,3024,3024,,206.0,206.0,665.52,80.997,1.103,25.889,22.939,359.04,0.0,,,29,B_11_B11020_닭갈비컵밥_05_07.jpg,.jpg,2832093,annotations\VL1\B\11\B11020\05\측면\B_11_B11020_닭갈비컵밥_05_07.json,images\VS1\B\11\B11020\05\측면\B_11_B11020_닭갈비컵밥_05_07.jpg,restaurant,meat_grill,manual_restaurant_meat_grill,matched_by_manual_rule,True,passed,,100.0,3024,3024,2832093,158.31523942729544,True,True,e3643c9433938f99,True,,,unique,True,,a cup of food,success,,"restaurant, meat_grill, 닭갈비컵밥, FC08S03, a cup of food",natural_light,single_food_centered,front_or_45_degree,restaurant_menu_promotion,restaurant_meat_grill,side,True,655.8072289156627,635.934282584885,1712.3855421686749,1719.0098576122673,,0.32189656765066843,1512.0,1495.4392113910185,0.007744871644978676,0.9922551283550213,False,9144576,0.007613440436462992,0.5672892720306514,0.8047414191266711,0.6659521140927315,2,1,닭갈비컵밥__side,True,1
REP_000147,data\raw\annotations\VL1\B\12\B12048\23\정위\B_12_B12048_닭계장_23_10.json,data\raw\images\VS1\B\12\B12048\23\정위\B_12_B12048_닭계장_23_10.jpg,True,False,B_12_B12048_닭계장_23_10.json,B_12_B12048_닭계장_23_10,B_12_B12048_닭계장_23_10.jpg,,,,닭계장,닭계장,FC20S02,VG06,CS01,"[""SI01""]",RC10,3024,3024,,781.0,781.0,294.38,5.045,-99.0,16.775,29.726,422.53,0.0,,,29,B_12_B12048_닭계장_23_10.jpg,.jpg,3547881,annotations\VL1\B\12\B12048\23\정위\B_12_B12048_닭계장_23_10.json,images\VS1\B\12\B12048\23\정위\B_12_B12048_닭계장_23_10.jpg,restaurant,korean_food,manual_extra_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,3547881,498.0653154365996,True,True,ad7292399a616dc3,True,,,unique,True,,a bowl of soup with meat and vegetables,success,,"restaurant, korean_food, 닭계장, FC20S02, a bowl of soup with meat and vegetables",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,front,True,309.02189781021866,378.91970802919695,2387.562043795619,2225.6934306569347,,0.5811074407563296,1502.8029197080282,1491.7664233576643,0.010394165140289143,0.9896058348597109,True,9144576,0.051985046138624154,0.5672892720306514,1.0,0.7423721504902356,2,2,닭계장__front,True,1
REP_000148,data\raw\annotations\VL1\B\12\B12048\28\측면\B_12_B12048_닭계장_28_04.json,data\raw\images\VS1\B\12\B12048\28\측면\B_12_B12048_닭계장_28_04.jpg,True,False,B_12_B12048_닭계장_28_04.json,B_12_B12048_닭계장_28_04,B_12_B12048_닭계장_28_04.jpg,,,,닭계장,닭계장,FC20S02,VG06,CS01,"[""SI01""]",RC10,3024,3024,,781.0,781.0,294.38,5.045,-99.0,16.775,29.726,422.53,0.0,,,29,B_12_B12048_닭계장_28_04.jpg,.jpg,3019191,annotations\VL1\B\12\B12048\28\측면\B_12_B12048_닭계장_28_04.json,images\VS1\B\12\B12048\28\측면\B_12_B12048_닭계장_28_04.jpg,restaurant,korean_food,manual_extra_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,3019191,171.1586936230951,True,True,aac3b495d29f4b28,True,,,unique,True,,a bowl of soup on a table,success,,"restaurant, korean_food, 닭계장, FC20S02, a bowl of soup on a table",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,side,True,95.64963503649615,463.5328467153284,2821.6642335766423,2093.255474452557,,0.6458980825356238,1506.4817518248174,1510.1605839416068,0.0027202773448901847,0.9972797226551098,True,9144576,0.009290804845394525,0.5672892720306514,1.0,0.7361354685702095,2,2,닭계장__side,True,1
REP_000149,data\raw\annotations\VL1\A\14\A14025\34\정위\A_14_A14025_닭고기쌀국수_34_10.json,data\raw\images\VS1\A\14\A14025\34\정위\A_14_A14025_닭고기쌀국수_34_10.jpg,True,False,A_14_A14025_닭고기쌀국수_34_10.json,A_14_A14025_닭고기쌀국수_34_10,A_14_A14025_닭고기쌀국수_34_10.jpg,,,,닭고기쌀국수,닭고기쌀국수,FC07S02,VG06,CS05,"[""SI06"", ""SI01""]",RC10,3024,3024,1400.0,547.0,547.0,509.49,90.858,0.546,5.707,20.997,1698.95,507.0,포*****,경기도 부천시,29,A_14_A14025_닭고기쌀국수_34_10.jpg,.jpg,16724229,annotations\VL1\A\14\A14025\34\정위\A_14_A14025_닭고기쌀국수_34_10.json,images\VS1\A\14\A14025\34\정위\A_14_A14025_닭고기쌀국수_34_10.jpg,restaurant,korean_food,manual_restaurant_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,16724229,359.7202379847712,True,True,a0d26d8f926cc979,True,,,unique,True,,a bowl of soup,success,,"restaurant, korean_food, 닭고기쌀국수, FC07S02, a bowl of soup",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,front,True,490.4307692307693,135.6923076923079,2012.1230769230767,2000.492307692307,,0.4401775147928992,1496.4923076923076,1135.9384615384613,0.17601961817623066,0.8239803818237693,True,9144576,0.033917078944528896,0.5672892720306514,1.0,0.6890709211406342,2,2,닭고기쌀국수__front,True,1
REP_000150,data\raw\annotations\VL1\A\14\A14025\04\측면\A_14_A14025_닭고기쌀국수_04_06.json,data\raw\images\VS1\A\14\A14025\04\측면\A_14_A14025_닭고기쌀국수_04_06.jpg,True,False,A_14_A14025_닭고기쌀국수_04_06.json,A_14_A14025_닭고기쌀국수_04_06,A_14_A14025_닭고기쌀국수_04_06.jpg,,,,닭고기쌀국수,닭고기쌀국수,FC07S02,VG06,CS05,"[""SI06"", ""SI01""]",RC10,3024,3024,1030.0,547.0,547.0,509.49,90.858,0.546,5.707,20.997,1698.95,507.0,몬**포 송파,서울시 송파,29,A_14_A14025_닭고기쌀국수_04_06.jpg,.jpg,2746269,annotations\VL1\A\14\A14025\04\측면\A_14_A14025_닭고기쌀국수_04_06.json,images\VS1\A\14\A14025\04\측면\A_14_A14025_닭고기쌀국수_04_06.jpg,restaurant,korean_food,manual_restaurant_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,2746269,151.35359988259677,True,True,f8b3c76e36311289,True,,,unique,True,,a bowl of food on a table with a spoon,success,,"restaurant, korean_food, 닭고기쌀국수, FC07S02, a bowl of food on a table with a spoon",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,side,True,166.6102803091202,582.6477155845524,2171.034684778885,1449.86053343365,,0.3442147023740052,1252.1276226985628,1307.5779823013775,0.15462760263592024,0.8453723973640798,False,9144576,0.006704245275872408,0.5672892720306514,0.860536755935013,0.6412338236462507,2,1,닭고기쌀국수__side,True,1
REP_000151,data\raw\annotations\VL1\B\12\B12049\10\정위\B_12_B12049_닭내장볶음_10_10.json,data\raw\images\VS1\B\12\B12049\10\정위\B_12_B12049_닭내장볶음_10_10.jpg,True,False,B_12_B12049_닭내장볶음_10_10.json,B_12_B12049_닭내장볶음_10_10,B_12_B12049_닭내장볶음_10_10.jpg,,,,닭내장볶음,닭내장볶음,FC09S04,VG06,CS01,"[""SI01"", ""SI02""]",RC10,3024,3024,,118.0,118.0,133.4,4.467,-99.0,7.592,12.716,607.24,0.0,,,29,B_12_B12049_닭내장볶음_10_10.jpg,.jpg,3872860,annotations\VL1\B\12\B12049\10\정위\B_12_B12049_닭내장볶음_10_10.json,images\VS1\B\12\B12049\10\정위\B_12_B12049_닭내장볶음_10_10.jpg,restaurant,korean_food,manual_restaurant_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,3872860,361.6420751578925,True,True,a191d6e62d11dbb2,True,,,unique,True,,a bowl of food,success,,"restaurant, korean_food, 닭내장볶음, FC09S04, a bowl of food",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,front,True,468.09660329678246,482.350116483569,2164.9597486263415,2182.1026057691984,,0.5166083489122917,1550.5764776099531,1573.4014193681683,0.0339121262798005,0.9660878737201994,True,9144576,0.03416807226959635,0.5672892720306514,1.0,0.7317533673745767,2,2,닭내장볶음__front,True,1
REP_000152,data\raw\annotations\VL1\B\12\B12049\10\측면\B_12_B12049_닭내장볶음_10_08.json,data\raw\images\VS1\B\12\B12049\10\측면\B_12_B12049_닭내장볶음_10_08.jpg,True,False,B_12_B12049_닭내장볶음_10_08.json,B_12_B12049_닭내장볶음_10_08,B_12_B12049_닭내장볶음_10_08.jpg,,,,닭내장볶음,닭내장볶음,FC09S04,VG06,CS01,"[""SI01"", ""SI02""]",RC10,3024,3024,,118.0,118.0,133.4,4.467,-99.0,7.592,12.716,607.24,0.0,,,29,B_12_B12049_닭내장볶음_10_08.jpg,.jpg,3601052,annotations\VL1\B\12\B12049\10\측면\B_12_B12049_닭내장볶음_10_08.json,images\VS1\B\12\B12049\10\측면\B_12_B12049_닭내장볶음_10_08.jpg,restaurant,korean_food,manual_restaurant_korean,matched_by_manual_rule,True,passed,,100.0,3024,3024,3601052,262.2601052833811,True,True,e0d7c7689036cb6c,True,,,unique,True,,a bowl of food,success,,"restaurant, korean_food, 닭내장볶음, FC09S04, a bowl of food",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_korean_food,side,True,301.639564124057,486.6789606035207,2527.181894383906,1989.8072087175194,,0.549900263411392,1565.23051131601,1481.5825649622805,0.028671636842392288,0.9713283631576077,True,9144576,0.021188715111026893,0.5672892720306514,1.0,0.7307296427740853,2,2,닭내장볶음__side,True,1
REP_000153,data\raw\annotations\VL1\B\11\B11022\26\정위\B_11_B11022_닭다리양념치킨_26_09.json,data\raw\images\VS1\B\11\B11022\26\정위\B_11_B11022_닭다리양념치킨_26_09.jpg,True,False,B_11_B11022_닭다리양념치킨_26_09.json,B_11_B11022_닭다리양념치킨_26_09,B_11_B11022_닭다리양념치킨_26_09.jpg,,,,닭다리양념치킨,닭다리양념치킨,FC22S05,VG06,CS13,"[""SI01"", ""SI02"", ""SI04"", ""SI08""]",RC10,3024,3024,,167.0,167.0,394.985,47.181,15.451,16.189,17.203,893.115,64.372,,,29,B_11_B11022_닭다리양념치킨_26_09.jpg,.jpg,14097039,annotations\VL1\B\11\B11022\26\정위\B_11_B11022_닭다리양념치킨_26_09.json,images\VS1\B\11\B11022\26\정위\B_11_B11022_닭다리양념치킨_26_09.jpg,restaurant,chicken,manual_restaurant_chicken,matched_by_manual_rule,True,passed,,100.0,3024,3024,14097039,179.69059230956913,True,True,a1e58f9e68c5b606,True,,,unique,True,,a plate of chicken wings with sauce on it,success,,"restaurant, chicken, 닭다리양념치킨, FC22S05, a plate of chicken wings with sauce on it",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_chicken,front,True,310.52903225806455,494.24516129032276,2484.2322580645177,2019.2516129032265,,0.5485535900104064,1552.6451612903234,1503.870967741936,0.019384684276688418,0.9806153157233116,True,9144576,0.010405076985827086,0.5672892720306514,1.0,0.7313590009187566,2,2,닭다리양념치킨__front,True,1
REP_000154,data\raw\annotations\VL1\B\11\B11022\26\측면\B_11_B11022_닭다리양념치킨_26_03.json,data\raw\images\VS1\B\11\B11022\26\측면\B_11_B11022_닭다리양념치킨_26_03.jpg,True,False,B_11_B11022_닭다리양념치킨_26_03.json,B_11_B11022_닭다리양념치킨_26_03,B_11_B11022_닭다리양념치킨_26_03.jpg,,,,닭다리양념치킨,닭다리양념치킨,FC22S05,VG06,CS13,"[""SI01"", ""SI02"", ""SI04"", ""SI08""]",RC10,3024,3024,,167.0,167.0,394.985,47.181,15.451,16.189,17.203,893.115,64.372,,,29,B_11_B11022_닭다리양념치킨_26_03.jpg,.jpg,13866145,annotations\VL1\B\11\B11022\26\측면\B_11_B11022_닭다리양념치킨_26_03.json,images\VS1\B\11\B11022\26\측면\B_11_B11022_닭다리양념치킨_26_03.jpg,restaurant,chicken,manual_restaurant_chicken,matched_by_manual_rule,True,passed,,100.0,3024,3024,13866145,108.7937652845049,True,True,b1789697607a56a3,True,,,unique,True,,a plate of food on a table with a person in the background,success,,"restaurant, chicken, 닭다리양념치킨, FC22S05, a plate of food on a table with a person in the background",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_chicken,side,True,249.42120343839542,480.4813753581662,2632.435530085959,1794.8424068767913,,0.5166786215968312,1565.6389684813748,1377.9025787965618,0.06754335542108784,0.9324566445789122,True,9144576,0.0011459000895595929,0.5672892720306514,1.0,0.7150595641961832,2,2,닭다리양념치킨__side,True,1
REP_000155,data\raw\annotations\VL1\B\11\B11023\15\정위\B_11_B11023_닭다리후라이드치킨_15_10.json,data\raw\images\VS1\B\11\B11023\15\정위\B_11_B11023_닭다리후라이드치킨_15_10.jpg,True,False,B_11_B11023_닭다리후라이드치킨_15_10.json,B_11_B11023_닭다리후라이드치킨_15_10,B_11_B11023_닭다리후라이드치킨_15_10.jpg,,,,닭다리후라이드치킨,닭다리후라이드치킨,FC22S05,VG06,CS13,"[""SI01""]",RC10,3024,3024,,111.5,111.5,269.33,16.48,-99.0,15.589,15.503,395.7,64.372,,,29,B_11_B11023_닭다리후라이드치킨_15_10.jpg,.jpg,2741930,annotations\VL1\B\11\B11023\15\정위\B_11_B11023_닭다리후라이드치킨_15_10.json,images\VS1\B\11\B11023\15\정위\B_11_B11023_닭다리후라이드치킨_15_10.jpg,restaurant,chicken,manual_restaurant_chicken,matched_by_manual_rule,True,passed,,100.0,3024,3024,2741930,129.8682441919668,True,True,f83687a596383d92,True,,,unique,True,,a plate of fried chicken on a wooden floor,success,,"restaurant, chicken, 닭다리후라이드치킨, FC22S05, a plate of fried chicken on a wooden floor",natural_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_chicken,front,True,536.3165075034107,499.1869031377899,2033.8772169167805,2033.8772169167803,,0.45236176433911734,1553.255115961801,1516.12551159618,0.01938972769925235,0.9806102723007476,True,9144576,0.0038982422801609076,0.5672892720306514,1.0,0.7300561209508541,2,2,닭다리후라이드치킨__front,True,1
REP_000156,data\raw\annotations\VL1\B\11\B11023\15\측면\B_11_B11023_닭다리후라이드치킨_15_03.json,data\raw\images\VS1\B\11\B11023\15\측면\B_11_B11023_닭다리후라이드치킨_15_03.jpg,True,False,B_11_B11023_닭다리후라이드치킨_15_03.json,B_11_B11023_닭다리후라이드치킨_15_03,B_11_B11023_닭다리후라이드치킨_15_03.jpg,,,,닭다리후라이드치킨,닭다리후라이드치킨,FC22S05,VG06,CS13,"[""SI01""]",RC10,3024,3024,,111.5,111.5,269.33,16.48,-99.0,15.589,15.503,395.7,64.372,,,29,B_11_B11023_닭다리후라이드치킨_15_03.jpg,.jpg,3012267,annotations\VL1\B\11\B11023\15\측면\B_11_B11023_닭다리후라이드치킨_15_03.json,images\VS1\B\11\B11023\15\측면\B_11_B11023_닭다리후라이드치킨_15_03.jpg,restaurant,chicken,manual_restaurant_chicken,matched_by_manual_rule,True,passed,,100.0,3024,3024,3012267,200.6602080836952,True,True,ef30d06bcb936a84,True,,,unique,True,,a black plate with a black and white design,success,,"restaurant, chicken, 닭다리후라이드치킨, FC22S05, a black plate with a black and white design",bright_light,food_on_table,front_or_45_degree,restaurant_menu_promotion,restaurant_chicken,side,True,188.14992503748124,589.3853073463267,2579.6941529235382,1772.6896551724133,,0.5000775474331799,1477.9970014992505,1475.7301349325335,0.02325046839470894,0.9767495316052911,True,9144576,0.013143723975356708,0.5672892720306514,1.0,0.7307469950812563,2,2,닭다리후라이드치킨__side,True,1
